Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Days to Ship,Profit Margin %,Revenue Per Unit,Is Loss,Discount Level,Order Year,Order Month,Order Quarter,Fraud Flag,Stock_On_Hand,Reorder_Point,Lead_Time_Days,Units_Sold,Stock_After_Sale,Restock_Needed,Supplier,Warehouse,Unit_Cost,Inventory_Value,Stock_Status
1719,CA-2016-169943,2016-05-19,2016-05-24,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10011,East,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,35.92,4,0.0,15.0864,5,42.0,8.98,0,No Discount,2016,5,Q2,0,215,50,4,4,211,0,FurniCo Supplies,South Depot,5.21,1120.15,In Stock
6274,US-2016-139087,2016-07-17,2016-07-22,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105,West,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,12.42,3,0.0,4.4712,5,36.0,4.14,0,No Discount,2016,7,Q3,0,81,50,4,3,78,0,HomeBase Wholesale,Central Hub,2.65,214.65,In Stock
8076,CA-2017-151750,2017-01-01,2017-01-05,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,15.224,2,0.8,-38.8212,4,-255.0,7.61,1,High,2017,1,Q1,0,30,20,6,2,28,0,PaperMart Direct,South Depot,27.02,810.6,In Stock
9467,CA-2017-102925,2017-11-05,2017-11-10,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,164.688,6,0.2,55.5822,5,33.75,27.45,0,Low,2017,11,Q4,0,380,80,3,6,374,0,OfficeDepot Wholesale,East Warehouse,18.18,6908.4,In Stock
725,CA-2016-114713,2016-07-07,2016-07-12,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Hialeah,Florida,33012,South,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,45.584,7,0.2,5.1282,5,11.25,6.51,0,Low,2016,7,Q3,0,266,50,4,7,259,0,PaperMart Direct,Central Hub,5.78,1537.48,In Stock
9575,CA-2015-148495,2015-08-13,2015-08-13,Same Day,SF-20065,Sandra Flanagan,Consumer,United States,Pomona,California,91767,West,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,31.56,3,0.0,10.4148,0,33.0,10.52,0,No Discount,2015,8,Q3,0,82,50,4,3,79,0,HomeBase Wholesale,South Depot,7.05,578.1,In Stock
4878,US-2014-155817,2014-10-03,2014-10-09,Standard Class,SL-20155,Sara Luxemburg,Home Office,United States,Durham,North Carolina,27707,South,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,6.192,3,0.2,0.4644,6,7.5,2.06,0,Low,2014,10,Q4,0,161,60,3,3,158,0,PaperMart Direct,Central Hub,1.91,307.51,In Stock
5482,CA-2017-105487,2017-10-08,2017-10-14,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105,West,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,36.0,2,0.0,6.48,6,18.0,18.0,0,No Discount,2017,10,Q4,0,170,35,5,2,168,0,DigiSupply Co.,South Depot,14.76,2509.2,In Stock
1128,CA-2015-105970,2015-03-02,2015-03-07,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Richmond,Indiana,47374,Central,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,10.16,1,0.0,2.6416,5,26.0,10.16,0,No Discount,2015,3,Q1,0,326,60,3,1,325,0,PaperMart Direct,East Warehouse,7.52,2451.52,In Stock
7112,CA-2016-109666,2016-04-19,2016-04-26,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035,East,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,71.96,2,0.0,17.99,7,25.0,35.98,0,No Discount,2016,4,Q2,0,273,60,3,2,271,0,OfficeDepot Wholesale,South Depot,26.98,7365.54,In Stock
5146,CA-2017-161333,2017-02-02,2017-02-07,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",139.04,4,0.0,38.9312,5,28.0,34.76,0,No Discount,2017,2,Q1,0,218,40,5,4,214,0,PaperMart Direct,Central Hub,25.03,5456.54,In Stock
4809,CA-2014-149055,2014-11-23,2014-11-28,Standard Class,PB-19210,Phillip Breyer,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,62.808,3,0.2,21.1977,5,33.75,20.94,0,Low,2014,11,Q4,0,157,70,2,3,154,0,OfficeDepot Wholesale,East Warehouse,13.87,2177.59,In Stock
9500,CA-2017-118213,2017-11-05,2017-11-07,First Class,AB-10060,Adam Bellavance,Home Office,United States,Greenwood,Indiana,46142,Central,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,67.8,10,0.0,31.188,2,46.0,6.78,0,No Discount,2017,11,Q4,0,652,100,2,10,642,0,StationeryHub,West Warehouse,3.66,2386.32,In Stock
3423,CA-2016-134803,2016-05-28,2016-06-03,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90004,West,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,131.6,7,0.0,7.896,6,6.0,18.8,0,No Discount,2016,5,Q2,0,179,35,5,7,172,0,ElectroTrade Ltd,East Warehouse,17.67,3162.93,In Stock
8680,CA-2016-112739,2016-09-02,2016-09-07,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Houston,Texas,77070,Central,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,159.56,5,0.2,33.9065,5,21.25,31.91,0,Low,2016,9,Q3,0,110,35,5,5,105,0,DigiSupply Co.,East Warehouse,25.13,2764.3,In Stock
2150,CA-2017-102771,2017-03-31,2017-04-05,Standard Class,DO-13435,Denny Ordway,Consumer,United States,New York City,New York,10035,East,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,84.95,5,0.0,22.087,5,26.0,16.99,0,No Discount,2017,3,Q1,0,65,20,7,5,60,0,ElectroTrade Ltd,East Warehouse,12.57,817.05,In Stock
5265,CA-2014-105165,2014-09-07,2014-09-10,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,21.864,3,0.2,3.5529,3,16.25,7.29,0,Low,2014,9,Q3,0,219,60,3,3,216,0,PaperMart Direct,Central Hub,6.1,1335.9,In Stock
6366,CA-2017-144848,2017-04-04,2017-04-05,First Class,DS-13030,Darrin Sayre,Home Office,United States,New York City,New York,10009,East,TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone,41.22,1,0.0,11.1294,1,27.0,41.22,0,No Discount,2017,4,Q2,0,98,20,7,1,97,0,DigiSupply Co.,East Warehouse,30.09,2948.82,In Stock
3038,US-2015-123960,2015-06-11,2015-06-16,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Monroe,Louisiana,71203,South,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,32.4,5,0.0,15.552,5,48.0,6.48,0,No Discount,2015,6,Q2,0,691,100,2,5,686,0,PaperMart Direct,South Depot,3.37,2328.67,In Stock
3762,CA-2017-104577,2017-05-12,2017-05-17,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Everett,Massachusetts,2149,East,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",87.6,5,0.0,42.048,5,48.0,17.52,0,No Discount,2017,5,Q2,0,409,100,2,5,404,0,OfficeDepot Wholesale,East Warehouse,9.11,3725.99,In Stock
150,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0.0,585.552,4,30.0,243.98,0,No Discount,2016,12,Q4,0,110,25,5,8,102,0,FurniCo Supplies,East Warehouse,170.79,18786.9,In Stock
6886,CA-2017-123036,2017-09-10,2017-09-17,Standard Class,HA-14905,Helen Abelman,Consumer,United States,Springfield,Ohio,45503,East,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,37.056,4,0.2,8.8008,7,23.75,9.26,0,Low,2017,9,Q3,0,126,35,5,4,122,0,ElectroTrade Ltd,South Depot,7.06,889.56,In Stock
9461,CA-2014-101833,2014-11-17,2014-11-22,Second Class,FG-14260,Frank Gastineau,Home Office,United States,New York City,New York,10024,East,OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,34.44,3,0.0,17.22,5,50.0,11.48,0,No Discount,2014,11,Q4,0,341,100,2,3,338,0,StationeryHub,South Depot,5.74,1957.34,In Stock
3028,CA-2014-106719,2014-08-24,2014-08-24,Same Day,RB-19645,Robert Barroso,Corporate,United States,Billings,Montana,59102,West,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",8.288,2,0.2,2.6936,0,32.5,4.14,0,Low,2014,8,Q3,0,432,80,3,2,430,0,PaperMart Direct,West Warehouse,2.8,1209.6,In Stock
4216,CA-2014-103590,2014-11-30,2014-12-04,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Mount Vernon,New York,10550,East,OFF-EN-10004007,Office Supplies,Envelopes,Park Ridge Embossed Executive Business Envelopes,62.28,4,0.0,29.2716,4,47.0,15.57,0,No Discount,2014,11,Q4,0,71,70,2,4,67,1,PaperMart Direct,East Warehouse,8.25,585.75,Low Stock
5713,CA-2017-115805,2017-07-31,2017-07-31,Same Day,KW-16435,Katrina Willman,Consumer,United States,Chicago,Illinois,60653,Central,TEC-PH-10003092,Technology,Phones,Motorola L804,36.792,1,0.2,4.1391,0,11.25,36.79,0,Low,2017,7,Q3,0,116,20,7,1,115,0,ElectroTrade Ltd,Central Hub,32.65,3787.4,In Stock
842,CA-2015-100454,2015-11-20,2015-11-25,Standard Class,BM-11650,Brian Moss,Corporate,United States,New York City,New York,10035,East,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,186.048,4,0.2,9.3024,5,5.0,46.51,0,Low,2015,11,Q4,0,62,30,7,4,58,0,HomeBase Wholesale,East Warehouse,44.19,2739.78,In Stock
5969,CA-2014-141726,2014-07-20,2014-07-22,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105,West,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,104.85,1,0.0,50.328,2,48.0,104.85,0,No Discount,2014,7,Q3,0,688,100,2,1,687,0,StationeryHub,East Warehouse,54.52,37509.76,In Stock
4076,CA-2017-108112,2017-11-15,2017-11-20,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Miramar,Florida,33023,South,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",339.136,4,0.2,0.0,5,0.0,84.78,0,Low,2017,11,Q4,0,165,50,4,4,161,0,OfficePro Distributors,South Depot,84.78,13988.7,In Stock
6297,CA-2014-141313,2014-12-28,2015-01-01,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Beverly,Massachusetts,1915,East,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25,5,0.0,84.51,4,12.0,140.85,0,No Discount,2014,12,Q4,0,193,40,5,5,188,0,OfficeDepot Wholesale,West Warehouse,123.95,23922.35,In Stock
6188,CA-2015-138954,2015-11-15,2015-11-17,First Class,MH-17785,Maya Herman,Corporate,United States,New York City,New York,10035,East,OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,34.944,6,0.2,11.7936,2,33.75,5.82,0,Low,2015,11,Q4,0,485,80,3,6,479,0,PaperMart Direct,East Warehouse,3.86,1872.1,In Stock
6359,CA-2017-139080,2017-01-23,2017-01-28,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,6.48,1,0.0,3.1104,5,48.0,6.48,0,No Discount,2017,1,Q1,0,202,100,2,1,201,0,OfficeDepot Wholesale,Central Hub,3.37,680.74,In Stock
4468,CA-2017-168641,2017-11-24,2017-12-01,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,New York City,New York,10035,East,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,167.96,2,0.0,78.9412,7,47.0,83.98,0,No Discount,2017,11,Q4,0,263,70,2,2,261,0,PaperMart Direct,East Warehouse,44.51,11706.13,In Stock
8571,CA-2016-162390,2016-12-06,2016-12-12,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Hempstead,New York,11550,East,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.984,2,0.2,89.997,6,18.75,239.99,0,Low,2016,12,Q4,0,10,5,14,2,8,0,TechSource Intl,Central Hub,194.99,1949.9,In Stock
2274,CA-2015-142944,2015-03-06,2015-03-11,Standard Class,JL-15850,John Lucas,Consumer,United States,San Francisco,California,94122,West,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,1119.984,2,0.2,377.9946,5,33.75,559.99,0,Low,2015,3,Q1,0,11,5,14,2,9,0,TechSource Intl,South Depot,370.99,4080.89,In Stock
5796,CA-2014-124856,2014-09-29,2014-10-03,Second Class,LD-17005,Lisa DeCherney,Consumer,United States,New York City,New York,10011,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1395.54,9,0.0,362.8404,4,26.0,155.06,0,No Discount,2014,9,Q3,0,129,40,5,9,120,0,PaperMart Direct,West Warehouse,114.74,14801.46,In Stock
6625,CA-2015-141250,2015-01-19,2015-01-23,Standard Class,PM-18940,Paul MacIntyre,Consumer,United States,Texas City,Texas,77590,Central,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,102.438,1,0.3,-13.1706,4,-12.86,102.44,1,Medium,2015,1,Q1,0,65,20,10,1,64,0,HomeBase Wholesale,East Warehouse,115.61,7514.65,In Stock
5516,CA-2015-103177,2015-05-30,2015-06-01,First Class,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10009,East,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,128.85,3,0.0,3.8655,2,3.0,42.95,0,No Discount,2015,5,Q2,0,34,20,7,3,31,0,ElectroTrade Ltd,West Warehouse,41.66,1416.44,In Stock
1393,US-2016-108504,2016-02-05,2016-02-05,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,342.37,7,0.0,160.9139,0,47.0,48.91,0,No Discount,2016,2,Q1,0,205,100,2,7,198,0,OfficeDepot Wholesale,East Warehouse,25.92,5313.6,In Stock
1922,CA-2015-125178,2015-10-03,2015-10-09,Standard Class,MZ-17515,Mary Zewe,Corporate,United States,Reading,Pennsylvania,19601,East,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,15.008,2,0.2,1.5008,6,10.0,7.5,0,Low,2015,10,Q4,0,158,40,5,2,156,0,PaperMart Direct,Central Hub,6.75,1066.5,In Stock
7541,US-2017-112347,2017-12-02,2017-12-06,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,242.352,8,0.7,-363.528,4,-150.0,30.29,1,High,2017,12,Q4,0,78,30,7,8,70,0,HomeBase Wholesale,West Warehouse,75.74,5907.72,In Stock
8216,CA-2015-120845,2015-09-25,2015-10-02,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,2.469,1,0.7,-1.8106,7,-73.33,2.47,1,High,2015,9,Q3,0,439,80,3,1,438,0,StationeryHub,East Warehouse,4.28,1878.92,In Stock
5732,CA-2017-117324,2017-12-08,2017-12-13,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,53711,Central,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",27.52,4,0.0,12.6592,5,46.0,6.88,0,No Discount,2017,12,Q4,0,416,100,2,4,412,0,PaperMart Direct,South Depot,3.72,1547.52,In Stock
8046,CA-2016-145611,2016-09-20,2016-09-24,Standard Class,HA-14905,Helen Abelman,Consumer,United States,New York City,New York,10035,East,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,393.25,5,0.0,129.7725,4,33.0,78.65,0,No Discount,2016,9,Q3,0,86,20,6,5,81,0,StationeryHub,Central Hub,52.7,4532.2,In Stock
2129,CA-2015-134859,2015-10-04,2015-10-09,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10001293,Office Supplies,Paper,Xerox 1946,20.736,4,0.2,7.2576,5,35.0,5.18,0,Low,2015,10,Q4,0,108,100,2,4,104,0,StationeryHub,West Warehouse,3.37,363.96,In Stock
551,CA-2015-113173,2015-11-15,2015-11-17,Second Class,DK-13225,Dean Katz,Corporate,United States,Chicago,Illinois,60653,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,8.72,5,0.2,-1.744,2,-20.0,1.74,1,Low,2015,11,Q4,0,55,50,4,5,50,1,PaperMart Direct,East Warehouse,2.09,114.95,Low Stock
1741,CA-2014-110527,2014-08-09,2014-08-16,Standard Class,ED-13885,Emily Ducich,Home Office,United States,San Diego,California,92037,West,OFF-LA-10000262,Office Supplies,Labels,Avery 494,20.88,8,0.0,9.6048,7,46.0,2.61,0,No Discount,2014,8,Q3,0,162,90,2,8,154,0,PaperMart Direct,West Warehouse,1.41,228.42,In Stock
3750,CA-2017-161956,2017-08-27,2017-08-29,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,879.984,2,0.2,329.994,2,37.5,439.99,0,Low,2017,8,Q3,0,11,5,14,2,9,0,DigiSupply Co.,East Warehouse,275.0,3025.0,In Stock
1818,CA-2015-125423,2015-12-13,2015-12-15,Second Class,MC-17575,Matt Collins,Consumer,United States,Los Angeles,California,90036,West,OFF-LA-10001771,Office Supplies,Labels,Avery 513,9.96,2,0.0,4.5816,2,46.0,4.98,0,No Discount,2015,12,Q4,0,312,90,2,2,310,0,OfficeDepot Wholesale,Central Hub,2.69,839.28,In Stock
2593,CA-2017-128300,2017-11-24,2017-11-26,Second Class,RS-19765,Roland Schwarz,Corporate,United States,Summerville,South Carolina,29483,South,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,79.1,2,0.0,39.55,2,50.0,39.55,0,No Discount,2017,11,Q4,0,51,20,7,2,49,0,TechSource Intl,South Depot,19.77,1008.27,In Stock
7655,CA-2015-107685,2015-11-30,2015-12-02,Second Class,JM-15865,John Murray,Consumer,United States,Las Vegas,Nevada,89115,West,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96,4,0.0,29.1456,2,36.0,20.24,0,No Discount,2015,11,Q4,0,90,50,4,4,86,0,HomeBase Wholesale,Central Hub,12.95,1165.5,In Stock
3013,CA-2017-134845,2017-04-17,2017-04-23,Standard Class,SR-20425,Sharelle Roach,Home Office,United States,Louisville,Colorado,80027,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,21.594,2,0.7,-15.8356,6,-73.33,10.8,1,High,2017,4,Q2,0,449,80,3,2,447,0,OfficeDepot Wholesale,West Warehouse,18.71,8400.79,In Stock
18,CA-2014-167164,2014-05-13,2014-05-15,Second Class,AG-10270,Alejandro Grove,Consumer,United States,West Jordan,Utah,84084,West,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,55.5,2,0.0,9.99,2,18.0,27.75,0,No Discount,2014,5,Q2,0,243,40,5,2,241,0,PaperMart Direct,West Warehouse,22.76,5530.68,In Stock
1771,CA-2017-146024,2017-03-02,2017-03-08,Standard Class,SC-20770,Stewart Carmichael,Corporate,United States,Dallas,Texas,75081,Central,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,12.222,7,0.8,-20.1663,6,-165.0,1.75,1,High,2017,3,Q1,0,343,80,3,7,336,0,OfficeDepot Wholesale,East Warehouse,4.63,1588.09,In Stock
1889,CA-2014-142587,2014-10-21,2014-10-22,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Fairfield,Ohio,45014,East,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,121.792,4,0.2,13.7016,1,11.25,30.45,0,Low,2014,10,Q4,0,91,20,6,4,87,0,StationeryHub,Central Hub,27.02,2458.82,In Stock
9176,CA-2017-119424,2017-06-12,2017-06-14,Second Class,SB-20185,Sarah Brown,Consumer,United States,Kent,Washington,98031,West,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,19.44,3,0.0,9.3312,2,48.0,6.48,0,No Discount,2017,6,Q2,0,417,100,2,3,414,0,OfficeDepot Wholesale,East Warehouse,3.37,1405.29,In Stock
1643,US-2014-134712,2014-11-29,2014-12-04,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Skokie,Illinois,60076,Central,OFF-FA-10003112,Office Supplies,Fasteners,Staples,12.624,2,0.2,3.945,5,31.25,6.31,0,Low,2014,11,Q4,0,183,100,2,2,181,0,StationeryHub,Central Hub,4.34,794.22,In Stock
4268,US-2016-131611,2016-11-05,2016-11-09,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,77036,Central,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,12.588,3,0.8,-20.1408,4,-160.0,4.2,1,High,2016,11,Q4,0,397,80,3,3,394,0,PaperMart Direct,West Warehouse,10.91,4331.27,In Stock
6211,CA-2017-119809,2017-08-18,2017-08-25,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Seattle,Washington,98103,West,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,1000.02,7,0.0,290.0058,7,29.0,142.86,0,No Discount,2017,8,Q3,0,150,40,5,7,143,0,StationeryHub,East Warehouse,101.43,15214.5,In Stock
4741,CA-2017-164364,2017-11-12,2017-11-16,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,98115,West,OFF-LA-10004853,Office Supplies,Labels,Avery 483,9.96,2,0.0,4.5816,4,46.0,4.98,0,No Discount,2017,11,Q4,0,340,90,2,2,338,0,OfficeDepot Wholesale,East Warehouse,2.69,914.6,In Stock
4824,CA-2016-140018,2016-11-21,2016-11-26,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,43229,East,TEC-MA-10000752,Technology,Machines,Texas Instrument TI-15 Fraction Calculator,30.345,7,0.7,-24.276,5,-80.0,4.34,1,High,2016,11,Q4,0,14,8,12,7,7,1,ElectroTrade Ltd,Central Hub,7.8,109.2,Low Stock
534,CA-2016-168753,2016-05-29,2016-06-01,Second Class,RL-19615,Rob Lucas,Consumer,United States,Montgomery,Alabama,36116,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,979.95,5,0.0,274.386,3,28.0,195.99,0,No Discount,2016,5,Q2,0,94,20,7,5,89,0,DigiSupply Co.,South Depot,141.11,13264.34,In Stock
133,US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456,9,0.2,6.9732,3,32.5,2.38,0,Low,2017,2,Q1,0,183,100,2,9,174,0,PaperMart Direct,Central Hub,1.61,294.63,In Stock
9144,US-2017-166688,2017-05-20,2017-05-26,Standard Class,RD-19480,Rick Duston,Consumer,United States,Las Vegas,Nevada,89115,West,TEC-PH-10004094,Technology,Phones,Motorola L703CM,1123.128,9,0.2,70.1955,6,6.25,124.79,0,Low,2017,5,Q2,0,99,20,7,9,90,0,ElectroTrade Ltd,South Depot,116.99,11582.01,In Stock
8453,CA-2016-125087,2016-04-18,2016-04-23,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Houston,Texas,77070,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",344.372,4,0.3,-93.4724,5,-27.14,86.09,1,Medium,2016,4,Q2,0,28,25,5,4,24,1,HomeBase Wholesale,Central Hub,109.46,3064.88,Low Stock
965,CA-2017-135279,2017-04-09,2017-04-11,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,10011,East,OFF-LA-10004055,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,9.82,2,0.0,4.8118,2,49.0,4.91,0,No Discount,2017,4,Q2,0,479,90,2,2,477,0,OfficeDepot Wholesale,West Warehouse,2.5,1197.5,In Stock
8625,CA-2015-136147,2015-11-13,2015-11-18,Standard Class,FM-14380,Fred McMath,Consumer,United States,Miami,Florida,33178,South,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,111.96,5,0.2,-1.3995,5,-1.25,22.39,1,Low,2015,11,Q4,0,92,35,5,5,87,0,ElectroTrade Ltd,East Warehouse,22.67,2085.64,In Stock
3791,CA-2014-107139,2014-07-05,2014-07-11,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,Los Angeles,California,90004,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,180.96,6,0.2,67.86,6,37.5,30.16,0,Low,2014,7,Q3,0,101,80,3,6,95,0,PaperMart Direct,Central Hub,18.85,1903.85,In Stock
8280,CA-2017-146192,2017-04-22,2017-04-26,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Columbus,Georgia,31907,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,675.06,3,0.0,87.7578,4,13.0,225.02,0,No Discount,2017,4,Q2,0,193,40,5,3,190,0,OfficeDepot Wholesale,West Warehouse,195.77,37783.61,In Stock
7838,CA-2015-149083,2015-09-25,2015-09-30,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98103,West,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",12.6,2,0.0,5.796,5,46.0,6.3,0,No Discount,2015,9,Q3,0,472,90,2,2,470,0,StationeryHub,Central Hub,3.4,1604.8,In Stock
1096,CA-2017-160423,2017-01-21,2017-01-26,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Charlotte,North Carolina,28205,South,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",348.208,7,0.2,30.4682,5,8.75,49.74,0,Low,2017,1,Q1,0,42,40,5,7,35,1,OfficeDepot Wholesale,East Warehouse,45.39,1906.38,Low Stock
